id_left,title_left,manufacturer_left,price_left,id_right,title_right,manufacturer_right,price_right,guid,label
368,jumpstart advanced 3rd grade v2 .0,knowledge adventure,19.99,603,knowledge adventure inc. jumpstart advanced preschool v2 .0,,16.93,train-368-603,0
368,jumpstart advanced 3rd grade v2 .0,knowledge adventure,19.99,1555,knowledge adventure 20033 jumpstart reading with karaoke,knowledge adventure,19.99,train-368-1555,0
368,jumpstart advanced 3rd grade v2 .0,knowledge adventure,19.99,703,knowledge adventure inc. jumpstart 4th-6th grade v 2.0 b43,,16.93,train-368-703,0
368,jumpstart advanced 3rd grade v2 .0,knowledge adventure,19.99,678,knowledge adventure inc. jumpstart world 2nd grade mini box,,16.93,train-368-678,0
368,jumpstart advanced 3rd grade v2 .0,knowledge adventure,19.99,2457,knowledge adventure inc. 20223 jumpstart world 1st grade mini box,,16.93,train-368-2457,0
368,jumpstart advanced 3rd grade v2 .0,knowledge adventure,19.99,3221,jumpstart ( r ) advanced 1st grade,,19.99,train-368-3221,0
368,jumpstart advanced 3rd grade v2 .0,knowledge adventure,19.99,1919,knowledge adventure 785105 jumpstart explore-gr1-3 add on,,12.99,train-368-1919,0
369,tlc arthur 's kindergarten learning system 2008,encore,19.99,2770,tlc arthur 's kindergarten learning system ( pc ) encore,,19.95,train-369-2770,1
369,tlc arthur 's kindergarten learning system 2008,encore,19.99,1442,encore software 13861 tlc arthurs kindergarten learning system 2008,,17.97,train-369-1442,0
369,tlc arthur 's kindergarten learning system 2008,encore,19.99,3047,encore software 13851 tlc blues clues preschool learning system 2008,,17.97,train-369-3047,0
369,tlc arthur 's kindergarten learning system 2008,encore,19.99,2034,encore software 13891 tlc millies math learning system 2008,,17.97,train-369-2034,0
369,tlc arthur 's kindergarten learning system 2008,encore,19.99,2340,encore software 10546 encore tlc star flyers 2nd grade learning system 2007 complete product educational 1 user complete product standard pc mac,,17.97,train-369-2340,0
369,tlc arthur 's kindergarten learning system 2008,encore,19.99,3040,encore software 10548 encore tlc zoombinis 3rd grade learning system 2007 complete product educational 1 user complete product standard pc mac,encore-software-inc,17.97,train-369-3040,0
369,tlc arthur 's kindergarten learning system 2008,encore,19.99,2360,encore software 10593 encore tlc clue finders math learning system 2007 complete product educational 1 user complete product standard pc mac,,17.97,train-369-2360,0
369,tlc arthur 's kindergarten learning system 2008,encore,19.99,2089,encore software 13871 tlc reader rabbit 1st grade learning system 2008,,17.97,train-369-2089,0
369,tlc arthur 's kindergarten learning system 2008,encore,19.99,2087,encore software 13881 tlc dr seuss reading learning system 2008,,17.97,train-369-2087,0
369,tlc arthur 's kindergarten learning system 2008,encore,19.99,1837,encore tlc dr seuss reading learning system 2008,,17.9,train-369-1837,0
372,readiris pro 11 corporate edition,iris inc.,399.99,2827,readiris pro 11 corporate edition for pc,,349.99,train-372-2827,1
372,readiris pro 11 corporate edition,iris inc.,399.99,311,iris inc readiris pro 11 corporate edition,,430.58,train-372-311,0
372,readiris pro 11 corporate edition,iris inc.,399.99,424,iris readiris pro 11 mac ocr,,109.99,train-372-424,0
372,readiris pro 11 corporate edition,iris inc.,399.99,1156,scansoft ( r ) paperport ( r ) 11,,99.99,train-372-1156,0
372,readiris pro 11 corporate edition,iris inc.,399.99,3142,abbyy fine reader 5.0 pro mac,,128.95,train-372-3142,0
372,readiris pro 11 corporate edition,iris inc.,399.99,740,usoa289 iris readiris pro v. 11 complete package 1 user win,,110.07,train-372-740,0
372,readiris pro 11 corporate edition,iris inc.,399.99,1542,scansoft textbridge pro v. 11,nuance-communications-inc .,68.99,train-372-1542,0
372,readiris pro 11 corporate edition,iris inc.,399.99,2902,scansoft pdf converter 4,,37.95,train-372-2902,0
372,readiris pro 11 corporate edition,iris inc.,399.99,3003,adobe acrobat professional 7,,350.0,train-372-3003,0
372,readiris pro 11 corporate edition,iris inc.,399.99,803,onone software intellihance pro 4 for mac/pc,,159.99,train-372-803,0
373,magellan mapsend lakes ( usa south ),magellan,114.66,2805,magellan mapsend lakes usa south,,99.95,train-373-2805,1
373,magellan mapsend lakes ( usa south ),magellan,114.66,661,magellan mapsend topo for the united states for magellan map 330 series,,29.99,train-373-661,0
373,magellan mapsend lakes ( usa south ),magellan,114.66,276,delorme mapping topo usa 6.0 west region,,43.36,train-373-276,0
373,magellan mapsend lakes ( usa south ),magellan,114.66,625,delorme mapping topo usa 6.0 east region,,43.36,train-373-625,0
373,magellan mapsend lakes ( usa south ),magellan,114.66,1780,garmin bluechart mediterranean southeast,,299.0,train-373-1780,0
373,magellan mapsend lakes ( usa south ),magellan,114.66,3146,delorme street atlas usa 2004,,49.97,train-373-3146,0
373,magellan mapsend lakes ( usa south ),magellan,114.66,677,delorme mapping street atlas usa 2007 plus dvd xx,,53.37,train-373-677,0
373,magellan mapsend lakes ( usa south ),magellan,114.66,3118,delorme earthmate gps lt-20 with street atlas 2007 usa/canada ( ae-7738-203 ),,67.19,train-373-3118,0
373,magellan mapsend lakes ( usa south ),magellan,114.66,3029,microsoft mappoint 2006 with gps locator ( pc ),,349.99,train-373-3029,0
373,magellan mapsend lakes ( usa south ),magellan,114.66,3190,microsoft ( r ) mappoint ( r ) 2006,,249.99,train-373-3190,0
375,reel deal casino championship edition,phantom efx,19.99,2636,reel deal casino championship edition ( win 98 me nt 2000 xp ),,19.95,train-375-2636,1
375,reel deal casino championship edition,phantom efx,19.99,532,phantom efx reel deal casino shuffle master edition,,17.24,train-375-532,0
375,reel deal casino championship edition,phantom efx,19.99,813,phantom efx reel deal slots v 2.0,,7.36,train-375-813,0
375,reel deal casino championship edition,phantom efx,19.99,159,phantom efx reel deal slots mystic forest,,17.24,train-375-159,0
375,reel deal casino championship edition,phantom efx,19.99,1501,reel deal casino quest ( win 95 98 me 2000 xp ),,19.95,train-375-1501,0
375,reel deal casino championship edition,phantom efx,19.99,2079,encore software 14131 wheel of fortune deluxe,,17.97,train-375-2079,0
375,reel deal casino championship edition,phantom efx,19.99,2542,encore software 11960 hoyle casino 3d win 98 me 2000 xp,,7.69,train-375-2542,0
375,reel deal casino championship edition,phantom efx,19.99,388,atari unreal tournament 2004 : dvd edition ( pc ) game,,9.99,train-375-388,0
375,reel deal casino championship edition,phantom efx,19.99,1301,net jet game system for pc,,24.99,train-375-1301,0
375,reel deal casino championship edition,phantom efx,19.99,930,chessmaster 9000 : feral interactive,,38.99,train-375-930,0
376,printmaster gold v 17.0,nova development,19.95,2638,printmaster gold v 17.0 ( win 98 me 2000 xp ),,19.95,train-376-2638,1
376,printmaster gold v 17.0,nova development,19.95,674,print master platinum v17,,29.9,train-376-674,0
376,printmaster gold v 17.0,nova development,19.95,1115,printmaster ( r ) gold 17,,19.99,train-376-1115,0
376,printmaster gold v 17.0,nova development,19.95,219,encore inc printmaster gold v 17.0,,17.1,train-376-219,0
376,printmaster gold v 17.0,nova development,19.95,2339,encore software 10478 encore printmaster v. 17.0 gold complete product creativity application 1 user ( s ) complete product standard pc,,17.97,train-376-2339,0
376,printmaster gold v 17.0,nova development,19.95,2984,printmaster platinum 16,,19.95,train-376-2984,0
376,printmaster gold v 17.0,nova development,19.95,1181,printmaster ( r ) platinum 16,,39.97,train-376-1181,0
376,printmaster gold v 17.0,nova development,19.95,2373,encore software 10485 encore printmaster v. 17.0 platinum complete product creativity application 1 user complete product standard pc,,33.97,train-376-2373,0
376,printmaster gold v 17.0,nova development,19.95,2039,the printshop pro publisher v22 deluxe dvd-rom,,69.9,train-376-2039,0
376,printmaster gold v 17.0,nova development,19.95,2841,print workshop 2007 ( pc ) valusoft,,19.99,train-376-2841,0
377,pc cillin internet sec 2007 lics large box 3u,trend micro,49.95,2624,pc-cillin internet security 2007 3-user ( win me 2000 xp ),,49.95,train-377-2624,1
377,pc cillin internet sec 2007 lics large box 3u,trend micro,49.95,1164,pc-cillin ( tm ) internet security 2007,,49.99,train-377-1164,0
377,pc cillin internet sec 2007 lics large box 3u,trend micro,49.95,1907,pcnf0040 pc-cillin internet security 2007 complete package 3 users federal win,,29.02,train-377-1907,0
377,pc cillin internet sec 2007 lics large box 3u,trend micro,49.95,2865,mcafee internet security suite 2007 3-user ( pc ),,89.99,train-377-2865,0
377,pc cillin internet sec 2007 lics large box 3u,trend micro,49.95,2866,zonealarm internet security suite 2007 ( pc ) zonelabs,,49.99,train-377-2866,0
377,pc cillin internet sec 2007 lics large box 3u,trend micro,49.95,1171,symantec ( tm ) norton internet security ( tm ) 2005 3-user,,119.99,train-377-1171,0
377,pc cillin internet sec 2007 lics large box 3u,trend micro,49.95,2771,zonealarm antivirus 2007 ( pc ) zonelabs,,29.99,train-377-2771,0
377,pc cillin internet sec 2007 lics large box 3u,trend micro,49.95,1190,mcafee internet security 7.0,,69.99,train-377-1190,0
377,pc cillin internet sec 2007 lics large box 3u,trend micro,49.95,2824,panda internet security 2007 panda software,,49.99,train-377-2824,0
377,pc cillin internet sec 2007 lics large box 3u,trend micro,49.95,2815,mcafee virusscan plus 2007 ( pc ),,39.99,train-377-2815,0
378,aquarium 3-in-one collection ( win/mac ),encore software,19.99,2628,aquarium 3-in-one limited edition ( win 95 98 me 2000 xp/mac 10.1 or higher ),,19.95,train-378-2628,1
378,aquarium 3-in-one collection ( win/mac ),encore software,19.99,786,encore software 10123 aquarium 3-in-one limited edition ( eurpac ) win 95 98 me 2000 xp,,18.97,train-378-786,0
378,aquarium 3-in-one collection ( win/mac ),encore software,19.99,770,encore software 25020 marine aquarium 2.5 ( hybrid ) win 95 98 me 2000 xp/mac 10.1 or higher,,19.97,train-378-770,0
378,aquarium 3-in-one collection ( win/mac ),encore software,19.99,2139,marine aquarium & goldfish screen saver by encore software,,19.99,train-378-2139,0
378,aquarium 3-in-one collection ( win/mac ),encore software,19.99,2046,encore software 10561 marine aquarium & goldfish screen saver by,,17.97,train-378-2046,0
378,aquarium 3-in-one collection ( win/mac ),encore software,19.99,2375,encore software 25005 encore marine aquarium v. 2.0 complete product screen saver 1 user ( s ) complete product standard pc mac,,18.97,train-378-2375,0
378,aquarium 3-in-one collection ( win/mac ),encore software,19.99,2546,encore software 10272 marine aquarium + sharks win 98 me 2000 xp,,7.69,train-378-2546,0
378,aquarium 3-in-one collection ( win/mac ),encore software,19.99,1566,marine aquarium + sharks ( win 98 me 2000 xp ),,9.95,train-378-1566,0
378,aquarium 3-in-one collection ( win/mac ),encore software,19.99,2565,marine aquarium & goldfishscreen saver by encore software,,18.27,train-378-2565,0
378,aquarium 3-in-one collection ( win/mac ),encore software,19.99,2552,encore software 10279 sharks 2.0 ( win 95 98 me 2000 xp/mac 10.1 or higher ),,18.97,train-378-2552,0
380,kaspersky anti-virus 6.0,kaspersky lab,59.95,2676,kaspersky anti-virus 6.0 ( pc ),,59.99,train-380-2676,1
380,kaspersky anti-virus 6.0,kaspersky lab,59.95,1210,kaspersky ( r ) internet security 6.0,,76.99,train-380-1210,0
380,kaspersky anti-virus 6.0,kaspersky lab,59.95,214,symantec norton anti-virus v. 10 mac,,64.99,train-380-214,0
380,kaspersky anti-virus 6.0,kaspersky lab,59.95,3141,mcafee virusscan 8.0,,49.99,train-380-3141,0
380,kaspersky anti-virus 6.0,kaspersky lab,59.95,3168,norton antivirus 2004,,49.99,train-380-3168,0
380,kaspersky anti-virus 6.0,kaspersky lab,59.95,577,symantec norton anti-virus 2007 windows,,39.99,train-380-577,0
380,kaspersky anti-virus 6.0,kaspersky lab,59.95,1190,mcafee internet security 7.0,,69.99,train-380-1190,0
380,kaspersky anti-virus 6.0,kaspersky lab,59.95,3150,computer associates etrust antivirus r8 multilanguage 1 user,,49.99,train-380-3150,0
380,kaspersky anti-virus 6.0,kaspersky lab,59.95,2145,zone alarm pro 5,,12.9,train-380-2145,0
380,kaspersky anti-virus 6.0,kaspersky lab,59.95,1943,standard anti-virus 100 users w / 1 yr service agreement,,374.99,train-380-1943,0
382,adobe production studio premium,adobe,1699.0,2193,adobe production studio premium software suite video software bundles,,1698.95,train-382-2193,1
382,adobe production studio premium,adobe,1699.0,2112,adobe production premium cs3 software suite for windows professional editing software,,1698.95,train-382-2112,0
382,adobe production studio premium,adobe,1699.0,921,adobe cs3 production premium,,1749.99,train-382-921,0
382,adobe production studio premium,adobe,1699.0,2393,adobe production premium cs3 software suite for mac av production software,,1698.95,train-382-2393,0
382,adobe production studio premium,adobe,1699.0,911,adobe cs3 production premium academic,,569.99,train-382-911,0
382,adobe production studio premium,adobe,1699.0,324,adobe cs3 web premium,,1659.99,train-382-324,0
382,adobe production studio premium,adobe,1699.0,426,adobe cs3 production premium upgrade,,822.99,train-382-426,0
382,adobe production studio premium,adobe,1699.0,521,adobe cs3 design premium,,1865.99,train-382-521,0
382,adobe production studio premium,adobe,1699.0,452,adobe cs3 production premium upsell,,1234.99,train-382-452,0
382,adobe production studio premium,adobe,1699.0,75,19600061dm adobe creative suite 3 production premium media tlp download mac world,,20.97,train-382-75,0
383,merriam-webster 's dictionary ( win/mac ) ( jewel case ),fogware publishing,9.99,3099,merriam-webster 's dictionary ( win/mac ) ( jewel case ) ( 10462 ),,9.59,train-383-3099,1
383,merriam-webster 's dictionary ( win/mac ) ( jewel case ),fogware publishing,9.99,2642,merriam-webster english dictionary ( win 2000 xp/mac 10.3.8 or later ),,9.99,train-383-2642,1
383,merriam-webster 's dictionary ( win/mac ) ( jewel case ),fogware publishing,9.99,3119,poetry fiction and drama ( win/mac ) ( jewel case ) ( 10172 ),,9.59,train-383-3119,0
383,merriam-webster 's dictionary ( win/mac ) ( jewel case ),fogware publishing,9.99,2849,elementary school english literature basics ( pc/mac ) fogware,,9.99,train-383-2849,0
383,merriam-webster 's dictionary ( win/mac ) ( jewel case ),fogware publishing,9.99,3030,weekly reader preparing for kindergarten 2008 ( pc/mac ) fogware,,19.99,train-383-3030,0
383,merriam-webster 's dictionary ( win/mac ) ( jewel case ),fogware publishing,9.99,3159,oxford english/spanish dictionary expansion sd/mmc card for palm os ( r ) and pocket pc,,49.99,train-383-3159,0
383,merriam-webster 's dictionary ( win/mac ) ( jewel case ),fogware publishing,9.99,2572,encore software 11192 scrabble champion edition win 98 me 2000 xp,,18.97,train-383-2572,0
383,merriam-webster 's dictionary ( win/mac ) ( jewel case ),fogware publishing,9.99,2991,super solvers spellbound ! ! school edition for mac,,17.95,train-383-2991,0
383,merriam-webster 's dictionary ( win/mac ) ( jewel case ),fogware publishing,9.99,2543,encore software 11190 scrabble win 98 me 2000 xp,,18.97,train-383-2543,0
383,merriam-webster 's dictionary ( win/mac ) ( jewel case ),fogware publishing,9.99,2834,books by you ( pc/mac ) knowledge adventure,,19.99,train-383-2834,0
394,jumpstart advanced 2nd grade v2 .0,knowledge adventure,19.99,2909,jumpstart advanced 2nd grade ( pc/mac ) knowledge adventure,,19.99,train-394-2909,1
394,jumpstart advanced 2nd grade v2 .0,knowledge adventure,19.99,2864,jumpstart advanced 1st grade knowledge adventure,,19.99,train-394-2864,0
394,jumpstart advanced 2nd grade v2 .0,knowledge adventure,19.99,2757,jumpstart advanced 3rd grade ( pc/mac ) knowledge adventure,,19.99,train-394-2757,0
394,jumpstart advanced 2nd grade v2 .0,knowledge adventure,19.99,603,knowledge adventure inc. jumpstart advanced preschool v2 .0,,16.93,train-394-603,0
394,jumpstart advanced 2nd grade v2 .0,knowledge adventure,19.99,678,knowledge adventure inc. jumpstart world 2nd grade mini box,,16.93,train-394-678,0
394,jumpstart advanced 2nd grade v2 .0,knowledge adventure,19.99,1555,knowledge adventure 20033 jumpstart reading with karaoke,knowledge adventure,19.99,train-394-1555,0
394,jumpstart advanced 2nd grade v2 .0,knowledge adventure,19.99,2457,knowledge adventure inc. 20223 jumpstart world 1st grade mini box,,16.93,train-394-2457,0
394,jumpstart advanced 2nd grade v2 .0,knowledge adventure,19.99,703,knowledge adventure inc. jumpstart 4th-6th grade v 2.0 b43,,16.93,train-394-703,0
394,jumpstart advanced 2nd grade v2 .0,knowledge adventure,19.99,3221,jumpstart ( r ) advanced 1st grade,,19.99,train-394-3221,0
394,jumpstart advanced 2nd grade v2 .0,knowledge adventure,19.99,1919,knowledge adventure 785105 jumpstart explore-gr1-3 add on,,12.99,train-394-1919,0
396,quickbooks premier non-profit edition 2005,intuit inc.,499.95,2530,intuit quickbooks premier professional services edition 2007 software win tax & finance software,,349.95,train-396-2530,0
396,quickbooks premier non-profit edition 2005,intuit inc.,499.95,264,intuit inc quickbooks premier edition 2007 5 user,,1309.31,train-396-264,0
396,quickbooks premier non-profit edition 2005,intuit inc.,499.95,1823,299530 quickbooks premier nonprofit edition 2007 complete package 1 user cd win,,344.58,train-396-1823,0
396,quickbooks premier non-profit edition 2005,intuit inc.,499.95,1099,quickbooks ( r ) premier 2003,,499.99,train-396-1099,0
396,quickbooks premier non-profit edition 2005,intuit inc.,499.95,2472,intuit quickbooks customer manager 2.5 for windows tax & finance software,,79.95,train-396-2472,0
396,quickbooks premier non-profit edition 2005,intuit inc.,499.95,3087,quickbooks ( r ) premier : accountant edition 2007,,399.99,train-396-3087,0
396,quickbooks premier non-profit edition 2005,intuit inc.,499.95,2329,intuit quicken premier 2007 software for windows tax & finance software,,73.95,train-396-2329,0
396,quickbooks premier non-profit edition 2005,intuit inc.,499.95,2302,intuit quickbooks pro 2007 software for windows tax & finance software,,179.95,train-396-2302,0
396,quickbooks premier non-profit edition 2005,intuit inc.,499.95,2301,intuit quickbooks simple start edition 2007 software for windows tax & finance software,,83.95,train-396-2301,0
396,quickbooks premier non-profit edition 2005,intuit inc.,499.95,1016,quickbooks ( r ) premier : contractor edition 2007,,399.99,train-396-1016,0
411,podmaxx '07,bling,29.99,2872,podmaxx '07 eb carlson,,29.99,train-411-2872,1
411,podmaxx '07,bling,29.99,1114,podmediacreator,,29.99,train-411-1114,0
411,podmaxx '07,bling,29.99,328,powerhouse migo for ipod for windows,,71.99,train-411-328,0
411,podmaxx '07,bling,29.99,189,micromat podlock ipod utility software,,39.99,train-411-189,0
411,podmaxx '07,bling,29.99,968,allume poser 7,,179.99,train-411-968,0
411,podmaxx '07,bling,29.99,1259,three-to-a-page 7 ring premier binder,,31.99,train-411-1259,0
411,podmaxx '07,bling,29.99,1201,ghostsurf ( tm ) 2007 platinum,,29.99,train-411-1201,0
411,podmaxx '07,bling,29.99,1212,print perfect ( tm ) platinum,,29.99,train-411-1212,0
411,podmaxx '07,bling,29.99,1115,printmaster ( r ) gold 17,,19.99,train-411-1115,0
411,podmaxx '07,bling,29.99,2670,bling software limited safekeeper plus,,39.99,train-411-2670,0
414,web radio recorder,magix entertainment,,2875,magix webradio recorder ( pc ) magix entertainment,,24.99,train-414-2875,1
414,web radio recorder,magix entertainment,,2138,mp3 radio recorder for ipod,,22.9,train-414-2138,0
414,web radio recorder,magix entertainment,,2859,magix music maker 12 deluxe ( pc ) magix entertainment,,59.99,train-414-2859,0
414,web radio recorder,magix entertainment,,1373,magix samplitude 9 professional music production software,,999.0,train-414-1373,0
414,web radio recorder,magix entertainment,,2086,magix pictures to cd & dvd,,14.9,train-414-2086,0
414,web radio recorder,magix entertainment,,2952,magix audio cleaning lab 10,,16.95,train-414-2952,0
414,web radio recorder,magix entertainment,,466,magix entertainment corp. xtreme photostory on cd and dvd 6,,26.14,train-414-466,0
414,web radio recorder,magix entertainment,,413,magix entertainment corp. xtreme photostory on cd and dvd 6,,26.14,train-414-413,0
414,web radio recorder,magix entertainment,,1074,nero mix cd recording software,,41.42,train-414-1074,0
414,web radio recorder,magix entertainment,,614,magix entertainment corp. photostory on cd & dvd 5,,17.55,train-414-614,0
420,student home learning system for pc/mac,fogware publishing,139.99,2388,student home learning system,,109.99,train-420-2388,1
420,student home learning system for pc/mac,fogware publishing,139.99,2908,weekly reader mastering elementary & middle school math ( pc/mac ) fogware,,19.99,train-420-2908,0
420,student home learning system for pc/mac,fogware publishing,139.99,3030,weekly reader preparing for kindergarten 2008 ( pc/mac ) fogware,,19.99,train-420-3030,0
420,student home learning system for pc/mac,fogware publishing,139.99,2869,elementary school space the universe ( pc/mac ) fogware,,9.99,train-420-2869,0
420,student home learning system for pc/mac,fogware publishing,139.99,2906,high school world history ( pc/mac ) fogware,,9.99,train-420-2906,0
420,student home learning system for pc/mac,fogware publishing,139.99,2822,middle school life science classification & ecology ( pc/mac ) fogware,,9.99,train-420-2822,0
420,student home learning system for pc/mac,fogware publishing,139.99,2849,elementary school english literature basics ( pc/mac ) fogware,,9.99,train-420-2849,0
420,student home learning system for pc/mac,fogware publishing,139.99,617,fogware publishing weekly reader ls mastering elementary & middle school math,,16.93,train-420-617,0
420,student home learning system for pc/mac,fogware publishing,139.99,650,fogware publishing weekly reader ls mastering high school 2008,,24.91,train-420-650,0
420,student home learning system for pc/mac,fogware publishing,139.99,2757,jumpstart advanced 3rd grade ( pc/mac ) knowledge adventure,,19.99,train-420-2757,0
421,3mds network operations manager diy annual subscptn 101 500u,3m,,2382,3mds network operations managerdiy annual subscptn 101 500u,,144.63,train-421-2382,1
421,3mds network operations manager diy annual subscptn 101 500u,3m,,1004,emc deployment mgr per/u 40001-50000u webexp-50000,,80382.0,train-421-1004,0
421,3mds network operations manager diy annual subscptn 101 500u,3m,,2454,emc auth mgr mnt base 24x7 2m per/u 30-50u aut0000050be2,,15.0,train-421-2454,0
421,3mds network operations manager diy annual subscptn 101 500u,3m,,2229,1yr 24x7 gold support 1000u sup sw ud adv hw rep,,10589.99,train-421-2229,0
421,3mds network operations manager diy annual subscptn 101 500u,3m,,1697,emc auth mgr mnt entupg/std 18m per/u 50005-100000u aut0100000us18,,13.0,train-421-1697,0
421,3mds network operations manager diy annual subscptn 101 500u,3m,,2387,emc securid appl mnt base / std 8mo per u 2505-3500 app0003500bs8,,15.0,train-421-2387,0
421,3mds network operations manager diy annual subscptn 101 500u,3m,,1626,emc auth mgr mnt base 9x5 22m per/u 3505-5000 u aut0005000bs22,,18.0,train-421-1626,0
421,3mds network operations manager diy annual subscptn 101 500u,3m,,2451,emc auth mgr mnt ent/ext 17m per/u 2505-3500 u aut0003500ee17,,22.0,train-421-2451,0
421,3mds network operations manager diy annual subscptn 101 500u,3m,,1069,emc deployment mgr per/u 10001-15000u webexp-15000,,80382.0,train-421-1069,0
421,3mds network operations manager diy annual subscptn 101 500u,3m,,120,nbcn1005 netbotz central license 5 nodes win,,749.01,train-421-120,0
423,microsoft licenses word olp c ( 05903871 ),microsoft licenses,205.73,2364,microsoft 059-03871 molpc word sa,,111.78,train-423-2364,1
423,microsoft licenses word olp c ( 05903871 ),microsoft licenses,205.73,1981,microsoft 394-00258 exchsrvrextrncon lic/sa c 400p 805529357631,,67678.14,train-423-1981,0
423,microsoft licenses word olp c ( 05903871 ),microsoft licenses,205.73,1546,microsoft ov l/sa win comp clst ed 1yr/acqy3 add prd 73l-00098,,369.0,train-423-1546,0
423,microsoft licenses word olp c ( 05903871 ),microsoft licenses,205.73,1286,microsoft molpc l/sa isa svr ent ed 25 1cpu lic 400pt f89-01554,,97494.0,train-423-1286,0
423,microsoft licenses word olp c ( 05903871 ),microsoft licenses,205.73,1636,microsoft 164-04052,microsoft,90.24,train-423-1636,0
423,microsoft licenses word olp c ( 05903871 ),microsoft licenses,205.73,1295,microsoft open l/sa isa svr ent ed 25 1cpu lic f89-01570,,99483.0,train-423-1295,0
423,microsoft licenses word olp c ( 05903871 ),microsoft licenses,205.73,1828,u84-00101 microsoft windows server 2003 for small business license 5 device cals ope,,303.9,train-423-1828,0
423,microsoft licenses word olp c ( 05903871 ),microsoft licenses,205.73,47,b11-01215 microsoft works suite 2006 license and media 1 user cd win english u,,94.08,train-423-47,0
423,microsoft licenses word olp c ( 05903871 ),microsoft licenses,205.73,1727,microsoft ov l/sa prj ext conn ul 3yr/acqyr1 t76-01189,,56493.0,train-423-1727,0
423,microsoft licenses word olp c ( 05903871 ),microsoft licenses,205.73,1975,microsoft molpc isa svr ent ed 2006 25cpu lic 200pt f89-01407,,65644.0,train-423-1975,0
426,ca arcserve bkup protection suite exch r11 .5 upgrade prod only,computer associates,,2334,arcserve bkup protection suite exch r11 .5 upg-v prod only,,2249.99,train-426-2334,1
426,ca arcserve bkup protection suite exch r11 .5 upgrade prod only,computer associates,,2594,computer associates babwbr1151s33 brightstor arcserve backup client for vss software snap-shot v. 11.5 for windows with service pack 1 add-on backup & recovery 1 server ( s ) complete product standard multilingual pc,,799.97,train-426-2594,0
426,ca arcserve bkup protection suite exch r11 .5 upgrade prod only,computer associates,,92,babnur1111s01 brightstor arcserve backup for netware w/sp1 v. 11.1 version upgrade pac,,379.23,train-426-92,0
426,ca arcserve bkup protection suite exch r11 .5 upgrade prod only,computer associates,,48,bb117ac hp storageworks data protector express backup server product upgrade package -,,459.3,train-426-48,0
426,ca arcserve bkup protection suite exch r11 .5 upgrade prod only,computer associates,,1651,symantec 11105975 backup exec 11d for windows servers business pack bundle w / continuous protection server complete package + 1 year essential support 1 server buying programs business pack cd win multi,,600.97,train-426-1651,0
426,ca arcserve bkup protection suite exch r11 .5 upgrade prod only,computer associates,,1709,babwbr1151s04 brightstor arcserve backup serverless backup option for windows w/sp1 v. 11 .,,1031.41,train-426-1709,0
426,ca arcserve bkup protection suite exch r11 .5 upgrade prod only,computer associates,,2436,computer associates ca server protection r3 .1 base & 5u spa [ non-returnable ],,628.82,train-426-2436,0
426,ca arcserve bkup protection suite exch r11 .5 upgrade prod only,computer associates,,134,10759458 symantec backup exec 11d for windows small business server premium w / continuo,,520.31,train-426-134,0
426,ca arcserve bkup protection suite exch r11 .5 upgrade prod only,computer associates,,1939,babnbr1110s06 brightstor arcserve backup san option for netware v. 11.1 complete packa,,1038.22,train-426-1939,0
426,ca arcserve bkup protection suite exch r11 .5 upgrade prod only,computer associates,,728,bablbr1150s06 brightstor arcserve backup enterprise option for advantage ingres for linux (,,842.73,train-426-728,0
429,the guild 2 pirates of the seas,dreamcatcher interactive,29.99,2284,guild 2 : pirates of the seas,,23.99,train-429-2284,1
429,the guild 2 pirates of the seas,dreamcatcher interactive,29.99,997,destineer tropico 2 : pirate cove,,29.99,train-429-997,0
429,the guild 2 pirates of the seas,dreamcatcher interactive,29.99,1754,atari 26162 crusader kings mb,,21.99,train-429-1754,0
429,the guild 2 pirates of the seas,dreamcatcher interactive,29.99,470,dreamcatcher interactive 3 great games for guys,,26.14,train-429-470,0
429,the guild 2 pirates of the seas,dreamcatcher interactive,29.99,930,chessmaster 9000 : feral interactive,,38.99,train-429-930,0
429,the guild 2 pirates of the seas,dreamcatcher interactive,29.99,1012,microsoft rise of nations : rise of legends for pc,,16.99,train-429-1012,0
429,the guild 2 pirates of the seas,dreamcatcher interactive,29.99,3079,downloadable dark messiah might and magic + download protection,,29.99,train-429-3079,0
429,the guild 2 pirates of the seas,dreamcatcher interactive,29.99,966,allume aquazone seven seas deluxe edition,,24.99,train-429-966,0
429,the guild 2 pirates of the seas,dreamcatcher interactive,29.99,1098,nintendo wii : disneys pirates of the caribbean ( tm ) 3 : at worlds end,,49.99,train-429-1098,0
429,the guild 2 pirates of the seas,dreamcatcher interactive,29.99,1629,warlords iii darklords rising,red-orb-entertainment,11.95,train-429-1629,0
434,upgrade pitstop server 3.5 1u win 2k/xp & mac os 10.2.8,enfocus software,499.0,2233,enfocus ss3.5-ug-001 pitstop server v. 3.5 upgrade package 1 server for windows and mac,enfocus,471.99,train-434-2233,1
434,upgrade pitstop server 3.5 1u win 2k/xp & mac os 10.2.8,enfocus software,499.0,2059,enfocus software ss4.0-ug-001 upg pitstop server 4.0 single from 3.x,,677.97,train-434-2059,0
434,upgrade pitstop server 3.5 1u win 2k/xp & mac os 10.2.8,enfocus software,499.0,2208,enfocus software ss4.0-sg-001 enfocus pitstop server v. 4.0 license 1 user standard license pc mac - free shipping,,2453.97,train-434-2208,0
